directory,gender,category,cloth_id,file_name,cloth_fabric,cloth_type,clothes_color,image_id,masking_number,first_type,cloth_type_id,old_type_id,type_id
img,WOMEN,Blouses_Shirts,id_00005637,02_1_front.jpg,"polyester, semi-sheer, chiffon","top, shirt, blouse",Cream,SE0005464,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005641,01_1_front.jpg,"polyester, knit, cotton",tank,White-black,SE0005467,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005642,02_1_front.jpg,"polyester, cotton, denim, crochet","top, sleeveless, tank, bralette",Yellow,SE0005468,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005654,02_1_front.jpg,polyester,"top, sleeveless, skirt, crop, cropped, trousers, pencil, bottoms",Baby blue,SE0005471,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005666,02_1_front.jpg,"polyester, knit, cotton, nylon, lace","top, dress, cami",Cream,SE0005478,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005666,03_1_front.jpg,"polyester, knit, cotton, nylon, lace","top, dress, cami",Rust,SE0005479,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005669,04_1_front.jpg,"polyester, knit, rayon, lace",tank,Olive,SE0005481,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005671,02_1_front.jpg,"polyester, knit, cotton, modal, mesh",,Black,SE0005482,2,polyester,2,17,1
img,WOMEN,Denim,id_00005673,02_1_front.jpg,"polyester, knit, cotton, rayon, denim","jeans, sweater",Indigo,SE0005483,7,polyester,7,17,1
img,WOMEN,Tees_Tanks,id_00005687,02_1_front.jpg,"polyester, knit, rayon",top,Navy,SE0005488,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005694,02_1_front.jpg,"polyester, knit, rayon","top, crop",Black-white,SE0005491,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005695,02_1_front.jpg,polyester,"cami, spaghetti",Black-multi,SE0005492,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005704,02_1_front.jpg,"polyester, knit, linen",long-sleeved,Cream-olive,SE0005504,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005709,01_1_front.jpg,"polyester, crochet","top, sleeveless",Black,SE0005507,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005713,01_1_front.jpg,"polyester, knit, cotton","hood, hoodie",Black,SE0005508,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005713,03_1_front.jpg,"polyester, knit, cotton","hood, hoodie",Heather grey,SE0005509,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005714,04_1_front.jpg,"polyester, knit, cotton, nylon, lace","top, crop",Black,SE0005510,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005722,04_1_front.jpg,"polyester, knit, cotton",tee,Heather grey,SE0005515,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005722,05_1_front.jpg,"polyester, knit, cotton",tee,Olive,SE0005516,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005722,06_1_front.jpg,"polyester, knit, cotton",tee,Heather navy,SE0005517,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005722,07_1_front.jpg,"polyester, knit, cotton",tee,Charcoal,SE0005518,2,polyester,2,17,1
img,MEN,Denim,id_00005724,01_1_front.jpg,"polyester, cotton, rayon","jeans, shirt, blazer",Denim washed,SE0005521,7,polyester,7,17,1
img,WOMEN,Tees_Tanks,id_00005727,02_1_front.jpg,"polyester, cotton, rayon","top, sleeveless, crop",Blue-coral,SE0005524,2,polyester,2,17,1
img,WOMEN,Sweatshirts_Hoodies,id_00005733,01_1_front.jpg,"polyester, knit, cotton","shirt, sweatshirt",Grey-red,SE0005526,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005735,03_1_front.jpg,"polyester, knit, rayon","top, long-sleeved, cami, tank",Black,SE0005527,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005735,06_1_front.jpg,"polyester, knit, rayon","top, long-sleeved, cami, tank",Cream,SE0005528,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005737,03_1_front.jpg,"polyester, chiffon","top, sleeveless",Black,SE0005529,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005737,04_1_front.jpg,"polyester, chiffon","top, sleeveless",Royal,SE0005530,2,polyester,2,17,1
img,MEN,Pants,id_00005742,01_1_front.jpg,"polyester, knit, cotton","pants, sweatpants",Heather grey-black,SE0005531,7,polyester,7,17,1
img,WOMEN,Tees_Tanks,id_00005743,03_1_front.jpg,"polyester, knit, rayon, nylon, metallic",tee,Ivory-silver,SE0005532,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005743,04_1_front.jpg,"polyester, knit, rayon, nylon, metallic",tee,Grey-black,SE0005533,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005744,02_1_front.jpg,"polyester, knit, rayon","cami, jeans, crop, cropped, halter, boyfriend",Black-heather grey,SE0005534,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005751,01_1_front.jpg,"polyester, knit, cotton",tank,Navy-pink,SE0005537,2,polyester,2,17,1
img,WOMEN,Sweatshirts_Hoodies,id_00005755,02_1_front.jpg,"polyester, knit, cotton, rayon","top, sleeveless, hood, hoodie",Heather grey-black,SE0005538,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005759,01_1_front.jpg,"polyester, knit","top, crop",Blue-red,SE0005542,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005761,05_1_front.jpg,"polyester, knit, cotton, rayon, heathered",tee,Denim,SE0005544,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005761,06_1_front.jpg,"polyester, knit, cotton, rayon, heathered",tee,Coral,SE0005545,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005761,07_1_front.jpg,"polyester, knit, cotton, rayon, heathered",tee,Charcoal,SE0005546,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005770,01_1_front.jpg,"polyester, knit, cotton",tee,Black-grey,SE0005550,2,polyester,2,17,1
img,MEN,Shorts,id_00005778,01_1_front.jpg,"polyester, knit, cotton, mesh",shorts,White,SE0005553,7,polyester,7,17,1
img,WOMEN,Tees_Tanks,id_00005782,05_1_front.jpg,"polyester, knit, cotton, rayon, nylon, lace, semi-sheer, crochet","top, sleeveless",White,SE0005554,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005789,01_1_front.jpg,"polyester, semi-sheer, crochet","top, dress, mini",Ivory,SE0005555,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005794,02_1_front.jpg,"polyester, knit, faux, leather, textured","top, sleeveless, leggings",Black,SE0005558,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005797,01_1_front.jpg,"polyester, knit, cotton, heathered",tank,Charcoal heather,SE0005559,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005799,01_1_front.jpg,"polyester, knit, cotton","hood, hoodie",Black,SE0005561,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005799,02_1_front.jpg,"polyester, knit, cotton","hood, hoodie",Charcoal heather,SE0005562,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005799,03_1_front.jpg,"polyester, knit, cotton","hood, hoodie",Heather grey,SE0005563,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005799,04_1_front.jpg,"polyester, knit, cotton","hood, hoodie",Burgundy,SE0005564,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005799,05_1_front.jpg,"polyester, knit, cotton","hood, hoodie",Navy,SE0005565,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005799,07_1_front.jpg,"polyester, knit, cotton","hood, hoodie",Green,SE0005566,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00005799,08_1_front.jpg,"polyester, knit, cotton","hood, hoodie",Red,SE0005567,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005805,01_1_front.jpg,"polyester, knit, rayon","top, jeans, sweater",White-black,SE0005571,2,polyester,2,17,1
img,MEN,Shirts_Polos,id_00005811,01_1_front.jpg,"polyester, cotton",shirt,White-black,SE0005574,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005815,05_1_front.jpg,"polyester, knit, rayon, lace, wool","top, skirt, trousers, pencil",Black,SE0005575,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005815,06_1_front.jpg,"polyester, knit, rayon, lace, wool","top, skirt, trousers, pencil",Charcoal,SE0005576,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005822,02_1_front.jpg,"polyester, rayon, nylon, lace",top,Neon coral,SE0005583,2,polyester,2,17,1
img,MEN,Denim,id_00005826,01_1_front.jpg,"polyester, cotton, rayon, denim",jeans,Black,SE0005588,7,polyester,7,17,1
img,MEN,Tees_Tanks,id_00005834,07_1_front.jpg,"polyester, knit, cotton","tee, jacket",White-heather grey,SE0005593,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005834,08_1_front.jpg,"polyester, knit, cotton","tee, jacket",Navy-teal,SE0005594,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005834,09_1_front.jpg,"polyester, knit, cotton","tee, jacket",Burgundy-navy,SE0005595,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005834,10_1_front.jpg,"polyester, knit, cotton","tee, jacket",Heather grey-mint,SE0005596,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005837,05_1_front.jpg,"polyester, knit, rayon, chiffon",tee,Black,SE0005597,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005837,07_1_front.jpg,"polyester, knit, rayon, chiffon",tee,Peach,SE0005598,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005853,02_1_front.jpg,"polyester, knit, rayon, acrylic","top, dress, sleeveless, crop, mini",White,SE0005608,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005860,02_1_front.jpg,"polyester, chiffon","blouse, mini",Navy-peach,SE0005618,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005870,02_1_front.jpg,"polyester, cotton, rayon, nylon, lace, crochet","top, sleeveless, cardigan, mini",Red,SE0005627,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005874,02_1_front.jpg,"polyester, knit, rayon","top, blouse",Ivory,SE0005629,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005879,01_1_front.jpg,"polyester, knit, cotton, crochet","tank, cutoffs",Cream,SE0005632,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005882,01_1_front.jpg,"polyester, knit, cotton, heathered, viscose",tank,Heather grey-white,SE0005633,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005882,02_1_front.jpg,"polyester, knit, cotton, heathered, viscose",tank,White-heather grey,SE0005634,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005883,02_1_front.jpg,"polyester, knit, lace","top, skirt, pencil",Blue-cream,SE0005635,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005891,02_1_front.jpg,"polyester, crepe",top,Black-white,SE0005642,2,polyester,2,17,1
img,WOMEN,Denim,id_00005892,05_1_front.jpg,"polyester, cotton, rayon",jeans,Black,SE0005643,7,polyester,7,17,1
img,WOMEN,Denim,id_00005892,08_1_front.jpg,"polyester, cotton, rayon",jeans,Light grey,SE0005644,7,polyester,7,17,1
img,WOMEN,Tees_Tanks,id_00005899,03_1_front.jpg,"polyester, knit, rayon, heathered, chiffon","top, tee, long-sleeved",Charcoal-black,SE0005652,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005902,02_1_front.jpg,polyester,tee,White-black,SE0005653,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005915,02_1_front.jpg,polyester,top,Blue-black,SE0005664,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005924,01_1_front.jpg,"polyester, cotton, denim","top, crop, bottoms",Indigo,SE0005672,2,polyester,2,17,1
img,MEN,Suiting,id_00005928,01_1_front.jpg,"polyester, cotton","long-sleeved, jacket",White-blue,SE0005674,6,polyester,6,17,1
img,MEN,Shirts_Polos,id_00005940,01_1_front.jpg,"polyester, cotton","top, shirt",Red-grey,SE0005683,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005942,02_1_front.jpg,polyester,top,Ivory-red,SE0005684,2,polyester,2,17,1
img,MEN,Jackets_Vests,id_00005943,01_1_front.jpg,"polyester, cotton",long-sleeved,Black,SE0005685,6,polyester,6,17,1
img,MEN,Jackets_Vests,id_00005943,07_1_front.jpg,"polyester, cotton",long-sleeved,Navy,SE0005686,6,polyester,6,17,1
img,MEN,Jackets_Vests,id_00005943,08_1_front.jpg,"polyester, cotton",long-sleeved,Olive,SE0005687,6,polyester,6,17,1
img,MEN,Jackets_Vests,id_00005943,09_1_front.jpg,"polyester, cotton",long-sleeved,Khaki,SE0005688,6,polyester,6,17,1
img,WOMEN,Tees_Tanks,id_00005954,05_1_front.jpg,"polyester, knit, rayon, heathered","tee, jeans, blazer, boyfriend",Navy,SE0005694,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005954,06_1_front.jpg,"polyester, knit, rayon, heathered","tee, jeans, blazer, boyfriend",Grey,SE0005695,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005955,06_1_front.jpg,"polyester, knit, cotton, rayon","tee, tank",White,SE0005696,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005955,07_1_front.jpg,"polyester, knit, cotton, rayon","tee, tank",Grey,SE0005697,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005955,08_1_front.jpg,"polyester, knit, cotton, rayon","tee, tank",Teal,SE0005698,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005955,10_1_front.jpg,"polyester, knit, cotton, rayon","tee, tank",Orange,SE0005699,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005955,11_1_front.jpg,"polyester, knit, cotton, rayon","tee, tank",Purple,SE0005700,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005955,12_1_front.jpg,"polyester, knit, cotton, rayon","tee, tank",Charcoal,SE0005701,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005955,13_1_front.jpg,"polyester, knit, cotton, rayon","tee, tank",Yellow,SE0005702,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005955,14_1_front.jpg,"polyester, knit, cotton, rayon","tee, tank",Green,SE0005703,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005955,15_1_front.jpg,"polyester, knit, cotton, rayon","tee, tank",Coral,SE0005704,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005957,02_1_front.jpg,"polyester, cotton, rayon, semi-sheer, mesh",top,Blush,SE0005706,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005957,03_1_front.jpg,"polyester, cotton, rayon, semi-sheer, mesh",top,Light yellow,SE0005707,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00005958,02_1_front.jpg,"polyester, knit, cotton",tee,Cream-black,SE0005708,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005962,02_1_front.jpg,"polyester, faux, chiffon","top, sleeveless",Cream,SE0005710,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005963,01_1_front.jpg,"polyester, knit, cotton, chambray",,Navy-cream,SE0005711,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005967,01_1_front.jpg,"polyester, cotton, rayon, lace, chambray","long-sleeved, shirt, vest",Dark denim,SE0005713,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005971,01_1_front.jpg,"polyester, knit, cotton","long-sleeved, sweater, jacket",Charcoal heather,SE0005716,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00005982,01_1_front.jpg,"polyester, knit, cotton","dress, tee, shirt",White-black,SE0005719,2,polyester,2,17,1
img,WOMEN,Sweatshirts_Hoodies,id_00005985,02_1_front.jpg,"polyester, knit, rayon","long-sleeved, shirt, hood, sweatshirt, hoodie",Heather grey,SE0005722,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005987,02_1_front.jpg,"polyester, knit, lace, semi-sheer, linen",top,Pink,SE0005727,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00005991,03_1_front.jpg,"polyester, chiffon","top, blouse, mini",Salmon,SE0005728,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00006008,01_1_front.jpg,"polyester, knit, cotton",sweater,Heather grey-orange,SE0005735,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006011,03_1_front.jpg,"polyester, knit, rayon, crochet, heathered","shorts, tank, flare, flared",Navy-cream,SE0005736,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006011,04_1_front.jpg,"polyester, knit, rayon, crochet, heathered","shorts, tank, flare, flared",Mint-cream,SE0005737,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00006014,01_1_front.jpg,"polyester, rayon, nylon, textured","top, sleeveless, crop, bottoms, mini",Black-grey,SE0005738,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00006019,04_1_front.jpg,polyester,"tee, blouse, leggings",Cream-black,SE0005743,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00006029,01_1_front.jpg,"polyester, knit",tank,Red-yellow,SE0005745,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006031,02_1_front.jpg,"polyester, knit, nylon, mesh","top, sleeveless, cami, bralette",Black,SE0005747,2,polyester,2,17,1
img,MEN,Denim,id_00006034,01_1_front.jpg,"polyester, cotton, rayon",jeans,Indigo,SE0005749,7,polyester,7,17,1
img,WOMEN,Blouses_Shirts,id_00006036,04_1_front.jpg,"polyester, knit, cotton, rayon, nylon, lace","top, sleeveless, mini",Cream,SE0005752,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00006036,05_1_front.jpg,"polyester, knit, cotton, rayon, nylon, lace","top, sleeveless, mini",Blue,SE0005753,2,polyester,2,17,1
img,MEN,Pants,id_00006039,01_1_front.jpg,"polyester, cotton","dress, pants",Black,SE0005754,7,polyester,7,17,1
img,MEN,Pants,id_00006039,02_1_front.jpg,"polyester, cotton","dress, pants",Khaki,SE0005755,7,polyester,7,17,1
img,MEN,Pants,id_00006039,03_1_front.jpg,"polyester, cotton","dress, pants",Grey,SE0005756,7,polyester,7,17,1
img,MEN,Pants,id_00006039,06_1_front.jpg,"polyester, cotton","dress, pants",Burgundy,SE0005757,7,polyester,7,17,1
img,MEN,Pants,id_00006039,07_1_front.jpg,"polyester, cotton","dress, pants",Green,SE0005758,7,polyester,7,17,1
img,WOMEN,Tees_Tanks,id_00006041,03_1_front.jpg,"polyester, knit, rayon, chiffon",skirt,Cream,SE0005759,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00006047,01_1_front.jpg,"polyester, viscose","top, skirt, crop, cropped, skirts",Black-cream,SE0005767,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00006053,01_1_front.jpg,"polyester, knit, cotton","long-sleeved, shirt, hood, sweatshirt, hoodie",Black-white,SE0005768,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006062,04_1_front.jpg,"polyester, knit, denim, nylon, lace, leather, stretch-knit","top, long-sleeved",Black,SE0005775,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006062,05_1_front.jpg,"polyester, knit, denim, nylon, lace, leather, stretch-knit","top, long-sleeved",Cream,SE0005776,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006062,08_1_front.jpg,"polyester, knit, denim, nylon, lace, leather, stretch-knit","top, long-sleeved",Blush,SE0005777,2,polyester,2,17,1
img,MEN,Pants,id_00006079,01_1_front.jpg,"polyester, knit, cotton",joggers,Heather grey,SE0005781,7,polyester,7,17,1
img,WOMEN,Blouses_Shirts,id_00006085,02_1_front.jpg,"polyester, semi-sheer",blouse,White,SE0005784,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006088,01_1_front.jpg,"polyester, knit, stretch-knit",top,Blue-red,SE0005785,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006088,02_1_front.jpg,"polyester, knit, stretch-knit",top,Burgundy-cream,SE0005786,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00006092,03_1_front.jpg,polyester,"sleeveless, blouse",Navy-cream,SE0005792,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00006092,04_1_front.jpg,polyester,"sleeveless, blouse",Turquoise-cream,SE0005793,2,polyester,2,17,1
img,WOMEN,Cardigans,id_00006104,02_1_front.jpg,"polyester, knit, rayon",cardigan,Heather grey,SE0005807,6,polyester,6,17,1
img,MEN,Tees_Tanks,id_00006116,01_1_front.jpg,"polyester, knit, mesh",,Brown-green,SE0005810,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006125,03_1_front.jpg,"polyester, knit, rayon",tee,Ivory-black,SE0005813,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006125,04_1_front.jpg,"polyester, knit, rayon",tee,Light blue-black,SE0005814,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00006132,01_1_front.jpg,"polyester, knit, cotton","tee, maxi",Black-white,SE0005820,2,polyester,2,17,1
img,WOMEN,Cardigans,id_00006135,03_1_front.jpg,"polyester, knit, acrylic","tee, jeans, cardigan",Black-taupe,SE0005821,6,polyester,6,17,1
img,WOMEN,Cardigans,id_00006135,05_1_front.jpg,"polyester, knit, acrylic","tee, jeans, cardigan",Cream-black,SE0005822,6,polyester,6,17,1
img,WOMEN,Tees_Tanks,id_00006136,01_1_front.jpg,"polyester, knit, cotton","tee, cutoffs",Pink-multi,SE0005823,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006137,02_1_front.jpg,"polyester, knit, cotton, rayon",tee,Beige-black,SE0005824,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00006139,01_1_front.jpg,polyester,blouse,Cream-rust,SE0005829,2,polyester,2,17,1
img,MEN,Shorts,id_00006143,03_1_front.jpg,"polyester, knit, cotton, mesh",shorts,Heather grey-black,SE0005832,7,polyester,7,17,1
img,WOMEN,Blouses_Shirts,id_00006144,01_1_front.jpg,"polyester, semi-sheer, chiffon","top, cami",Black,SE0005833,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00006144,02_1_front.jpg,"polyester, semi-sheer, chiffon","top, cami",Pink,SE0005834,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00006147,01_1_front.jpg,"polyester, knit, cotton","shirt, sweatshirt",Black,SE0005836,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00006147,02_1_front.jpg,"polyester, knit, cotton","shirt, sweatshirt",Charcoal heather,SE0005837,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00006147,03_1_front.jpg,"polyester, knit, cotton","shirt, sweatshirt",Heather grey,SE0005838,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00006147,04_1_front.jpg,"polyester, knit, cotton","shirt, sweatshirt",Burgundy,SE0005839,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00006147,05_1_front.jpg,"polyester, knit, cotton","shirt, sweatshirt",Navy,SE0005840,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00006147,08_1_front.jpg,"polyester, knit, cotton","shirt, sweatshirt",Red,SE0005842,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00006147,09_1_front.jpg,"polyester, knit, cotton","shirt, sweatshirt",Mustard,SE0005843,2,polyester,2,17,1
img,MEN,Sweatshirts_Hoodies,id_00006147,10_1_front.jpg,"polyester, knit, cotton","shirt, sweatshirt",Blue,SE0005844,2,polyester,2,17,1
img,MEN,Tees_Tanks,id_00006158,01_1_front.jpg,"polyester, knit, cotton, metallic",tee,Black-gold,SE0005852,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006170,03_1_front.jpg,"polyester, knit, cotton, lace","tank, mini",Aqua,SE0005857,2,polyester,2,17,1
img,WOMEN,Blouses_Shirts,id_00006173,02_1_front.jpg,"polyester, viscose","top, spaghetti",Ivory-rust,SE0005859,2,polyester,2,17,1
img,WOMEN,Tees_Tanks,id_00006180,02_1_front.jpg,"polyester, knit, cotton",tee,Cream-black,SE0005863,2,polyester,2,17,1
img,MEN,Pants,id_00006187,01_1_front.jpg,"polyester, knit, cotton, heathered","pants, sweatpants",Black-white,SE0005866,7,polyester,7,17,1
